fromNode	toNode	weight	direction	fromAltName	toAltName
LINC02603	USP1	0.254274123560145	undirected	NA	NA
LINC02603	TMED2	0.0951131654338826	undirected	NA	NA
LINC02603	F5	0.130810595604017	undirected	NA	NA
LINC02603	GABPB1-IT1	0.104070490237072	undirected	NA	NA
LINC02603	IL7	0.119712941781253	undirected	NA	NA
LINC02603	CD3G	0.118172636616216	undirected	NA	NA
LINC02603	HIPK3	0.0811876979778086	undirected	NA	NA
LINC02603	APLP2	0.0748071454795779	undirected	NA	NA
LINC02603	SRRM2	0.258771583017225	undirected	NA	NA
LINC02603	APLP2	0.0667724842559274	undirected	NA	NA
LINC02603	ATRX	0.215248068763649	undirected	NA	NA
LINC02603	TOP1	0.161518061203993	undirected	NA	NA
LINC02603	PPIG	0.171650194714811	undirected	NA	NA
LINC02603	UBN1	0.180053736980727	undirected	NA	NA
LINC02603	KLHDC10	0.230730170179426	undirected	NA	NA
LINC02603	SMC3	0.12728238352905	undirected	NA	NA
LINC02603	SMC3	0.118611181678558	undirected	NA	NA
LINC02603	SCAF11	0.240781136082795	undirected	NA	NA
LINC02603	HIPK3	0.08671189350269	undirected	NA	NA
LINC02603	SF1	0.0967158875167468	undirected	NA	NA
LINC02603	RORA	0.0586382757913221	undirected	NA	NA
LINC02603	ATRX	0.166996753278241	undirected	NA	NA
LINC02603	RBM25	0.263174258228638	undirected	NA	NA
LINC02603	PNISR	0.148727890701996	undirected	NA	NA
LINC02603	TCF4	0.0986918566937132	undirected	NA	NA
LINC02603	DDX39B	0.170989682626718	undirected	NA	NA
LINC02603	WASHC4	0.253313130586851	undirected	NA	NA
LINC02603	SCAF11	0.290387607608692	undirected	NA	NA
LINC02603	214052_x_at	0.0338062897939162	undirected	NA	NA
LINC02603	KRAS	0.212906366167426	undirected	NA	NA
LINC02603	WASHC4	0.158488007828318	undirected	NA	NA
LINC02603	216550_x_at	0.0852789835018695	undirected	NA	NA
LINC02603	216563_at	0.0947573127722277	undirected	NA	NA
LINC02603	ESF1	0.231900351185019	undirected	NA	NA
LINC02603	NAA15	0.124137252685594	undirected	NA	NA
LINC02603	ANKRD11	0.15637391455384	undirected	NA	NA
LINC02603	KLF13	0.185041789848311	undirected	NA	NA
LINC02603	CSPP1	0.217730891807697	undirected	NA	NA
LINC02603	CEP290	0.131460785692433	undirected	NA	NA
LINC02603	THRAP3	0.26111485681075	undirected	NA	NA
LINC02603	TBL1XR1	0.266973410718654	undirected	NA	NA
LINC02603	ASH1L	0.114194208259349	undirected	NA	NA
LINC02603	NFKBIZ	0.195698960479812	undirected	NA	NA
LINC02603	TALAM1	0.265059710936238	undirected	NA	NA
LINC02603	MALAT1	0.280622532868719	undirected	NA	NA
LINC02603	NUP58	0.17123149925817	undirected	NA	NA
LINC02603	MALAT1	0.253450752411951	undirected	NA	NA
LINC02603	MALAT1	0.281422090820401	undirected	NA	NA
LINC02603	C5orf24	0.129310991887583	undirected	NA	NA
LINC02603	MPHOSPH8	0.0915942886611503	undirected	NA	NA
LINC02603	NEAT1	0.0314375742948773	undirected	NA	NA
LINC02603	EBLN3P	0.134517810471265	undirected	NA	NA
LINC02603	MALAT1	0.102593551934274	undirected	NA	NA
LINC02603	NEAT1	0.0739736566335153	undirected	NA	NA
LINC02603	RBM39	0.0688468619103534	undirected	NA	NA
LINC02603	TALAM1	0.170917673061579	undirected	NA	NA
LINC02603	YTHDC1	0.141724404815743	undirected	NA	NA
LINC02603	GNAS	0.216686005541305	undirected	NA	NA
LINC02603	CCDC186	0.118516304017262	undirected	NA	NA
LINC02603	CHD9	0.20812206876479	undirected	NA	NA
LINC02603	QSER1	0.248065563294758	undirected	NA	NA
LINC02603	230014_at	0.0623377013040572	undirected	NA	NA
LINC02603	ENTR1	0.150560891889903	undirected	NA	NA
LINC02603	DDX17	0.211743229152021	undirected	NA	NA
LINC02603	230256_at	0.146895910889474	undirected	NA	NA
LINC02603	SPG7	0.0899330016245235	undirected	NA	NA
LINC02603	TALAM1	0.119462152369487	undirected	NA	NA
LINC02603	B2M	0.100787756811377	undirected	NA	NA
LINC02603	232569_at	0.134823564223401	undirected	NA	NA
LINC02603	MS4A6A	0.0549274887094272	undirected	NA	NA
LINC02603	233884_at	0.0978817556755825	undirected	NA	NA
LINC02603	234151_at	0.0870695567821659	undirected	NA	NA
LINC02603	ANKRD11	0.249563523841386	undirected	NA	NA
LINC02603	BOD1L1	0.330818784761704	undirected	NA	NA
LINC02603	CHD9	0.23947418222304	undirected	NA	NA
LINC02603	SGO2	0.139315742023234	undirected	NA	NA
LINC02603	SAMD9L	0.078985826739531	undirected	NA	NA
LINC02603	236000_s_at	0.0911848247618393	undirected	NA	NA
LINC02603	VPS13B	0.135642421188188	undirected	NA	NA
LINC02603	236439_at	0.0447534555694628	undirected	NA	NA
LINC02603	236462_at	0.1810140206707	undirected	NA	NA
LINC02603	NAMPT	0.0814413624240678	undirected	NA	NA
LINC02603	RIF1	0.246165910332424	undirected	NA	NA
LINC02603	WASH9P	0.0786073745194118	undirected	NA	NA
LINC02603	PABPC1	0.0459125230080509	undirected	NA	NA
LINC02603	PCNP	0.120621081991269	undirected	NA	NA
LINC02603	237813_at	0.154094682996302	undirected	NA	NA
LINC02603	PLEKHA2	0.0989049594059861	undirected	NA	NA
LINC02603	238156_at	0.0346973741367573	undirected	NA	NA
LINC02603	NEAT1	0.02835762301607	undirected	NA	NA
LINC02603	SLFN5	0.112146576905695	undirected	NA	NA
LINC02603	GPR155	0.102100643938073	undirected	NA	NA
LINC02603	239571_at	0.21789731076119	undirected	NA	NA
LINC02603	239655_at	0.160383132454766	undirected	NA	NA
LINC02603	239759_at	0.0799559461491895	undirected	NA	NA
LINC02603	239851_at	0.0828229226912754	undirected	NA	NA
LINC02603	240105_at	0.13407445701041	undirected	NA	NA
LINC02603	240960_at	0.114702284607512	undirected	NA	NA
LINC02603	SLC8A1	0.0666628570841562	undirected	NA	NA
LINC02603	SNORA28	0.0217264008804209	undirected	NA	NA
LINC02603	241849_at	0.088755835117869	undirected	NA	NA
LINC02603	242024_at	0.321759482966777	undirected	NA	NA
LINC02603	ZNF567	0.121244039121414	undirected	NA	NA
LINC02603	FMNL2	0.0538125499044046	undirected	NA	NA
LINC02603	SYNE2	0.130126078015658	undirected	NA	NA
LINC02603	242904_x_at	0.0262713476358634	undirected	NA	NA
LINC02603	CNTRL	0.201469325966212	undirected	NA	NA
LINC02603	GNAS	0.248980313886817	undirected	NA	NA
LINC02603	243054_at	0.116841306634586	undirected	NA	NA
LINC02603	243182_at	0.121377715643616	undirected	NA	NA
LINC02603	244357_at	0.153651932598732	undirected	NA	NA
LINC02603	CYCS	0.0290319298567562	undirected	NA	NA
1562255_at	MLLT10	0.0607837900665637	undirected	NA	NA
1562255_at	CEP295	0.0315161136524801	undirected	NA	NA
1562255_at	1569599_at	0.0309191967931276	undirected	NA	NA
1562255_at	TBL1X	0.0498343597149206	undirected	NA	NA
1562255_at	SPEN	0.0234009310645338	undirected	NA	NA
1562255_at	USP1	0.0571917180531107	undirected	NA	NA
1562255_at	F5	0.0223014321700837	undirected	NA	NA
1562255_at	GABPB1-IT1	0.0375825971936638	undirected	NA	NA
1562255_at	SRRM2	0.0573881376963561	undirected	NA	NA
1562255_at	ATRX	0.0635530086591905	undirected	NA	NA
1562255_at	TOP1	0.0370871239662891	undirected	NA	NA
1562255_at	PPIG	0.0466677526340852	undirected	NA	NA
1562255_at	UBN1	0.0512753845245276	undirected	NA	NA
1562255_at	KLHDC10	0.0548831560178833	undirected	NA	NA
1562255_at	SMC3	0.0309131968614616	undirected	NA	NA
1562255_at	SMC3	0.0295330089765803	undirected	NA	NA
1562255_at	SCAF11	0.053373668902374	undirected	NA	NA
1562255_at	ATRX	0.057316484916641	undirected	NA	NA
1562255_at	RBM25	0.0523778876731129	undirected	NA	NA
1562255_at	PNISR	0.0339881000685541	undirected	NA	NA
1562255_at	DDX39B	0.0525279069372266	undirected	NA	NA
1562255_at	WASHC4	0.052183248664931	undirected	NA	NA
1562255_at	SCAF11	0.0638342738515715	undirected	NA	NA
1562255_at	KRAS	0.0412908887509587	undirected	NA	NA
1562255_at	WASHC4	0.0320238684844484	undirected	NA	NA
1562255_at	ESF1	0.0527365414978879	undirected	NA	NA
1562255_at	NAA15	0.0359947119114594	undirected	NA	NA
1562255_at	ANKRD11	0.0336117165968058	undirected	NA	NA
1562255_at	KLF13	0.0399564165169741	undirected	NA	NA
1562255_at	CSPP1	0.0525899839658497	undirected	NA	NA
1562255_at	CEP290	0.0392054025594641	undirected	NA	NA
1562255_at	THRAP3	0.0677555080629853	undirected	NA	NA
1562255_at	TBL1XR1	0.0608478715107812	undirected	NA	NA
1562255_at	ASH1L	0.0210784888179885	undirected	NA	NA
1562255_at	NFKBIZ	0.0387487109181871	undirected	NA	NA
1562255_at	TALAM1	0.0543345313742477	undirected	NA	NA
1562255_at	MALAT1	0.0633626347394752	undirected	NA	NA
1562255_at	NUP58	0.0348300260026231	undirected	NA	NA
1562255_at	MALAT1	0.0420044803804394	undirected	NA	NA
1562255_at	MALAT1	0.0745537425025	undirected	NA	NA
1562255_at	C5orf24	0.025409440567906	undirected	NA	NA
1562255_at	EBLN3P	0.0279939778602271	undirected	NA	NA
1562255_at	TALAM1	0.0312199553777153	undirected	NA	NA
1562255_at	GNAS	0.0449776837695671	undirected	NA	NA
1562255_at	CCDC186	0.0343411588798064	undirected	NA	NA
1562255_at	CHD9	0.0600555104795389	undirected	NA	NA
1562255_at	QSER1	0.0497201575620796	undirected	NA	NA
1562255_at	ENTR1	0.0373520329763842	undirected	NA	NA
1562255_at	DDX17	0.0571226122570874	undirected	NA	NA
1562255_at	230256_at	0.0514015590031285	undirected	NA	NA
1562255_at	232569_at	0.0410847080649252	undirected	NA	NA
1562255_at	233884_at	0.0209715006278418	undirected	NA	NA
1562255_at	ANKRD11	0.0537463317245135	undirected	NA	NA
1562255_at	BOD1L1	0.0625579388979108	undirected	NA	NA
1562255_at	CHD9	0.0733054907015484	undirected	NA	NA
1562255_at	SGO2	0.0362299798858953	undirected	NA	NA
1562255_at	VPS13B	0.045835065835961	undirected	NA	NA
1562255_at	236462_at	0.0356353065274965	undirected	NA	NA
1562255_at	RIF1	0.0732947246665861	undirected	NA	NA
1562255_at	PCNP	0.0336159071456187	undirected	NA	NA
1562255_at	237813_at	0.0367276489944397	undirected	NA	NA
1562255_at	SLFN5	0.021964263918953	undirected	NA	NA
1562255_at	239571_at	0.0532860479497169	undirected	NA	NA
1562255_at	239655_at	0.0647108259950383	undirected	NA	NA
1562255_at	240960_at	0.0215835833329645	undirected	NA	NA
1562255_at	242024_at	0.0728993508418145	undirected	NA	NA
1562255_at	SYNE2	0.0407694834768173	undirected	NA	NA
1562255_at	CNTRL	0.0567181928050554	undirected	NA	NA
1562255_at	GNAS	0.0566245953034123	undirected	NA	NA
1562255_at	243054_at	0.0392969124395582	undirected	NA	NA
1562255_at	243182_at	0.0285335153758741	undirected	NA	NA
1562255_at	244357_at	0.030440563849779	undirected	NA	NA
MLLT10	1564378_a_at	0.151676473084229	undirected	NA	NA
MLLT10	CEP295	0.234273374589487	undirected	NA	NA
MLLT10	1569599_at	0.234580354328519	undirected	NA	NA
MLLT10	TBL1X	0.273658515318413	undirected	NA	NA
MLLT10	SPEN	0.205494807275929	undirected	NA	NA
MLLT10	TRAK2	0.164329226615802	undirected	NA	NA
MLLT10	USP1	0.285964140470954	undirected	NA	NA
MLLT10	TMED2	0.142735221195541	undirected	NA	NA
MLLT10	F5	0.229056743472462	undirected	NA	NA
MLLT10	GABPB1-IT1	0.195318619054546	undirected	NA	NA
MLLT10	IL7	0.234651236701071	undirected	NA	NA
MLLT10	CD3G	0.250277556361037	undirected	NA	NA
MLLT10	HIPK3	0.159107157877284	undirected	NA	NA
MLLT10	APLP2	0.126659165096757	undirected	NA	NA
MLLT10	SRRM2	0.287446955034603	undirected	NA	NA
MLLT10	APLP2	0.103935523569718	undirected	NA	NA
MLLT10	ATRX	0.251597937488245	undirected	NA	NA
MLLT10	TOP1	0.2995201419036	undirected	NA	NA
MLLT10	PPIG	0.267630796154272	undirected	NA	NA
MLLT10	UBN1	0.25885253108029	undirected	NA	NA
MLLT10	KLHDC10	0.283001658519657	undirected	NA	NA
MLLT10	SMC3	0.276397338477183	undirected	NA	NA
MLLT10	SMC3	0.261719252090146	undirected	NA	NA
MLLT10	SCAF11	0.283983064922598	undirected	NA	NA
MLLT10	HIPK3	0.168934719429986	undirected	NA	NA
MLLT10	SF1	0.172137257521004	undirected	NA	NA
MLLT10	RORA	0.125705794025249	undirected	NA	NA
MLLT10	ATRX	0.266852743268825	undirected	NA	NA
MLLT10	RBM25	0.309342160219589	undirected	NA	NA
MLLT10	PNISR	0.260057608512535	undirected	NA	NA
MLLT10	TCF4	0.191002726364263	undirected	NA	NA
MLLT10	DDX39B	0.278935162844023	undirected	NA	NA
MLLT10	WASHC4	0.294501293088945	undirected	NA	NA
MLLT10	SCAF11	0.313809649406061	undirected	NA	NA
MLLT10	214052_x_at	0.0763745471767125	undirected	NA	NA
MLLT10	KRAS	0.261042576829944	undirected	NA	NA
MLLT10	RPL23	0.0302591984344662	undirected	NA	NA
MLLT10	WASHC4	0.311403535662733	undirected	NA	NA
MLLT10	216550_x_at	0.194952554800585	undirected	NA	NA
MLLT10	216563_at	0.213238645550547	undirected	NA	NA
MLLT10	ESF1	0.275450029202451	undirected	NA	NA
MLLT10	NAA15	0.254009648575678	undirected	NA	NA
MLLT10	ANKRD11	0.242307834595685	undirected	NA	NA
MLLT10	KLF13	0.283753939783888	undirected	NA	NA
MLLT10	CSPP1	0.282161062281813	undirected	NA	NA
MLLT10	CEP290	0.256403383095696	undirected	NA	NA
MLLT10	THRAP3	0.288284693919617	undirected	NA	NA
MLLT10	TBL1XR1	0.297803182838196	undirected	NA	NA
MLLT10	ASH1L	0.220041746654669	undirected	NA	NA
MLLT10	NFKBIZ	0.252022354065361	undirected	NA	NA
MLLT10	TALAM1	0.290054055008384	undirected	NA	NA
MLLT10	MALAT1	0.326967669677932	undirected	NA	NA
MLLT10	NUP58	0.303560217236084	undirected	NA	NA
MLLT10	MALAT1	0.280647608161085	undirected	NA	NA
MLLT10	MALAT1	0.324885711434449	undirected	NA	NA
MLLT10	C5orf24	0.268012368587378	undirected	NA	NA
MLLT10	MPHOSPH8	0.203896469963603	undirected	NA	NA
MLLT10	NEAT1	0.0467558692702746	undirected	NA	NA
MLLT10	EBLN3P	0.25304018531254	undirected	NA	NA
MLLT10	MALAT1	0.23179743114124	undirected	NA	NA
MLLT10	NEAT1	0.122223449455793	undirected	NA	NA
MLLT10	RBM39	0.150329672952612	undirected	NA	NA
MLLT10	TALAM1	0.225358863545623	undirected	NA	NA
MLLT10	YTHDC1	0.296107425409544	undirected	NA	NA
MLLT10	GNAS	0.253848652375609	undirected	NA	NA
MLLT10	CCDC186	0.239678487010269	undirected	NA	NA
MLLT10	CHD9	0.262494423608123	undirected	NA	NA
MLLT10	QSER1	0.26640118388558	undirected	NA	NA
MLLT10	230014_at	0.114782639393555	undirected	NA	NA
MLLT10	ENTR1	0.275791795141073	undirected	NA	NA
MLLT10	DDX17	0.24399242397272	undirected	NA	NA
MLLT10	230256_at	0.254985666185714	undirected	NA	NA
MLLT10	SPG7	0.157768060348573	undirected	NA	NA
MLLT10	TALAM1	0.201769610860434	undirected	NA	NA
MLLT10	B2M	0.198974018809149	undirected	NA	NA
MLLT10	232569_at	0.28075523299827	undirected	NA	NA
MLLT10	MS4A6A	0.0960009422919103	undirected	NA	NA
MLLT10	233884_at	0.200243904954017	undirected	NA	NA
MLLT10	234151_at	0.152988591282485	undirected	NA	NA
MLLT10	ANKRD11	0.289036436060636	undirected	NA	NA
MLLT10	BOD1L1	0.363927786641627	undirected	NA	NA
MLLT10	CHD9	0.280579140788086	undirected	NA	NA
MLLT10	SGO2	0.28038389971647	undirected	NA	NA
MLLT10	SAMD9L	0.160164758887215	undirected	NA	NA
MLLT10	236000_s_at	0.166409897472383	undirected	NA	NA
MLLT10	VPS13B	0.242753884937561	undirected	NA	NA
MLLT10	236439_at	0.0750518814433837	undirected	NA	NA
MLLT10	236462_at	0.25704410990397	undirected	NA	NA
MLLT10	NAMPT	0.147488250177582	undirected	NA	NA
MLLT10	RIF1	0.268699026645315	undirected	NA	NA
MLLT10	WASH9P	0.159457910335575	undirected	NA	NA
MLLT10	PABPC1	0.0855519973504125	undirected	NA	NA
MLLT10	PCNP	0.234049013959588	undirected	NA	NA
MLLT10	237813_at	0.265717814129155	undirected	NA	NA
MLLT10	PLEKHA2	0.196906395327452	undirected	NA	NA
MLLT10	238156_at	0.0664373508453847	undirected	NA	NA
MLLT10	NEAT1	0.0563304158353079	undirected	NA	NA
MLLT10	SLFN5	0.231110541891783	undirected	NA	NA
MLLT10	GPR155	0.191057037748181	undirected	NA	NA
MLLT10	239571_at	0.271345618369735	undirected	NA	NA
MLLT10	239655_at	0.24860921920303	undirected	NA	NA
MLLT10	239759_at	0.129120344948111	undirected	NA	NA
MLLT10	239851_at	0.151687104043898	undirected	NA	NA
MLLT10	240105_at	0.244028250106872	undirected	NA	NA
MLLT10	240960_at	0.214441904450821	undirected	NA	NA
MLLT10	SLC8A1	0.131830156570405	undirected	NA	NA
MLLT10	SNORA28	0.0375186513062938	undirected	NA	NA
MLLT10	241849_at	0.139019051739379	undirected	NA	NA
MLLT10	242024_at	0.356887373641424	undirected	NA	NA
MLLT10	ZNF567	0.244097698416447	undirected	NA	NA
MLLT10	FMNL2	0.110124323771381	undirected	NA	NA
MLLT10	SYNE2	0.253665221164288	undirected	NA	NA
MLLT10	242904_x_at	0.0518923585288948	undirected	NA	NA
MLLT10	CNTRL	0.266997325203392	undirected	NA	NA
MLLT10	GNAS	0.275857098232797	undirected	NA	NA
MLLT10	243054_at	0.214699087023819	undirected	NA	NA
MLLT10	243182_at	0.216563229634322	undirected	NA	NA
MLLT10	243431_at	0.0355256309399228	undirected	NA	NA
MLLT10	244357_at	0.22281259307549	undirected	NA	NA
MLLT10	CYCS	0.0609688918933133	undirected	NA	NA
MLLT10	CALM1	0.033730854020647	undirected	NA	NA
1564378_a_at	CEP295	0.118511908753882	undirected	NA	NA
1564378_a_at	1569599_at	0.11334787231265	undirected	NA	NA
1564378_a_at	TBL1X	0.18949016233287	undirected	NA	NA
1564378_a_at	SPEN	0.101605408869168	undirected	NA	NA
1564378_a_at	TRAK2	0.0360913283719369	undirected	NA	NA
1564378_a_at	USP1	0.148329890180157	undirected	NA	NA
1564378_a_at	TMED2	0.039449790869056	undirected	NA	NA
1564378_a_at	F5	0.078033776818573	undirected	NA	NA
1564378_a_at	GABPB1-IT1	0.0276535010149038	undirected	NA	NA
1564378_a_at	IL7	0.027668261791247	undirected	NA	NA
1564378_a_at	CD3G	0.0387807514365257	undirected	NA	NA
1564378_a_at	HIPK3	0.031103126497637	undirected	NA	NA
1564378_a_at	SRRM2	0.204212262024896	undirected	NA	NA
1564378_a_at	ATRX	0.204307558310165	undirected	NA	NA
1564378_a_at	TOP1	0.119916331059867	undirected	NA	NA
1564378_a_at	PPIG	0.156610656454427	undirected	NA	NA
1564378_a_at	UBN1	0.168479257308879	undirected	NA	NA
1564378_a_at	KLHDC10	0.16765096781856	undirected	NA	NA
1564378_a_at	SMC3	0.0547792325835532	undirected	NA	NA
1564378_a_at	SMC3	0.0537369176709364	undirected	NA	NA
1564378_a_at	SCAF11	0.156316342322686	undirected	NA	NA
1564378_a_at	HIPK3	0.0491067153015306	undirected	NA	NA
1564378_a_at	SF1	0.0285808850008432	undirected	NA	NA
1564378_a_at	ATRX	0.139717101702896	undirected	NA	NA
1564378_a_at	RBM25	0.169103962845648	undirected	NA	NA
1564378_a_at	PNISR	0.107873698865797	undirected	NA	NA
1564378_a_at	TCF4	0.0315549494913051	undirected	NA	NA
1564378_a_at	DDX39B	0.152606362079482	undirected	NA	NA
1564378_a_at	WASHC4	0.155788811230595	undirected	NA	NA
1564378_a_at	SCAF11	0.174724976567769	undirected	NA	NA
1564378_a_at	KRAS	0.15034616122945	undirected	NA	NA
1564378_a_at	WASHC4	0.0824546200604529	undirected	NA	NA
1564378_a_at	216550_x_at	0.0437480898243387	undirected	NA	NA
1564378_a_at	216563_at	0.0321494127150691	undirected	NA	NA
1564378_a_at	ESF1	0.167039592555598	undirected	NA	NA
1564378_a_at	NAA15	0.119212758284857	undirected	NA	NA
1564378_a_at	ANKRD11	0.126311252896497	undirected	NA	NA
1564378_a_at	KLF13	0.119547783279462	undirected	NA	NA
1564378_a_at	CSPP1	0.143244751681351	undirected	NA	NA
1564378_a_at	CEP290	0.090815369917338	undirected	NA	NA
1564378_a_at	THRAP3	0.195731607079549	undirected	NA	NA
1564378_a_at	TBL1XR1	0.194770906487518	undirected	NA	NA
1564378_a_at	ASH1L	0.0348091231548703	undirected	NA	NA
1564378_a_at	NFKBIZ	0.164038919212797	undirected	NA	NA
1564378_a_at	TALAM1	0.148184755284366	undirected	NA	NA
1564378_a_at	MALAT1	0.175143605696786	undirected	NA	NA
1564378_a_at	NUP58	0.0824869282166983	undirected	NA	NA
1564378_a_at	MALAT1	0.152318133570035	undirected	NA	NA
1564378_a_at	MALAT1	0.202495334170936	undirected	NA	NA
1564378_a_at	C5orf24	0.0713593860844627	undirected	NA	NA
1564378_a_at	MPHOSPH8	0.0612936862920721	undirected	NA	NA
1564378_a_at	EBLN3P	0.0765150512605725	undirected	NA	NA
1564378_a_at	MALAT1	0.0243200623795945	undirected	NA	NA
1564378_a_at	NEAT1	0.025156344243193	undirected	NA	NA
1564378_a_at	RBM39	0.0258802148971019	undirected	NA	NA
1564378_a_at	TALAM1	0.0913530064917051	undirected	NA	NA
1564378_a_at	YTHDC1	0.0474184679834202	undirected	NA	NA
1564378_a_at	GNAS	0.153113045444317	undirected	NA	NA
1564378_a_at	CCDC186	0.0579039910588454	undirected	NA	NA
1564378_a_at	CHD9	0.201566446367038	undirected	NA	NA
1564378_a_at	QSER1	0.179542932042338	undirected	NA	NA
1564378_a_at	ENTR1	0.131482240822038	undirected	NA	NA
1564378_a_at	DDX17	0.205341222241719	undirected	NA	NA
1564378_a_at	230256_at	0.131460146828081	undirected	NA	NA
1564378_a_at	SPG7	0.0257392868489547	undirected	NA	NA
1564378_a_at	TALAM1	0.0445858782055636	undirected	NA	NA
1564378_a_at	B2M	0.0565397172932952	undirected	NA	NA
1564378_a_at	232569_at	0.10317725054905	undirected	NA	NA
1564378_a_at	233884_at	0.0556998158330066	undirected	NA	NA
1564378_a_at	234151_at	0.0212156127401267	undirected	NA	NA
1564378_a_at	ANKRD11	0.159211505240642	undirected	NA	NA
1564378_a_at	BOD1L1	0.201708333341266	undirected	NA	NA
1564378_a_at	CHD9	0.203100832550322	undirected	NA	NA
1564378_a_at	SGO2	0.111535077563199	undirected	NA	NA
1564378_a_at	236000_s_at	0.0348036033316875	undirected	NA	NA
1564378_a_at	VPS13B	0.13401362624393	undirected	NA	NA
1564378_a_at	236462_at	0.116152850743181	undirected	NA	NA
1564378_a_at	RIF1	0.237167510313094	undirected	NA	NA
1564378_a_at	WASH9P	0.0328494031355006	undirected	NA	NA
1564378_a_at	PCNP	0.105525940836019	undirected	NA	NA
1564378_a_at	237813_at	0.116750326972862	undirected	NA	NA
1564378_a_at	SLFN5	0.0718268382902828	undirected	NA	NA
1564378_a_at	GPR155	0.0464442988963892	undirected	NA	NA
1564378_a_at	239571_at	0.190413371803568	undirected	NA	NA
1564378_a_at	239655_at	0.176221060684379	undirected	NA	NA
1564378_a_at	239851_at	0.0348019775765177	undirected	NA	NA
1564378_a_at	240105_at	0.112913575336636	undirected	NA	NA
1564378_a_at	240960_at	0.069325064431265	undirected	NA	NA
1564378_a_at	241849_at	0.0338863101617902	undirected	NA	NA
1564378_a_at	242024_at	0.207099503602185	undirected	NA	NA
1564378_a_at	ZNF567	0.0408958111852173	undirected	NA	NA
1564378_a_at	SYNE2	0.0686059199313356	undirected	NA	NA
1564378_a_at	CNTRL	0.171258076732264	undirected	NA	NA
1564378_a_at	GNAS	0.168497642881745	undirected	NA	NA
1564378_a_at	243054_at	0.076450674518301	undirected	NA	NA
1564378_a_at	243182_at	0.0942873070131167	undirected	NA	NA
1564378_a_at	244357_at	0.116969272100712	undirected	NA	NA
CEP295	1569599_at	0.170013079168494	undirected	NA	NA
CEP295	TBL1X	0.210107203120834	undirected	NA	NA
CEP295	SPEN	0.148740996734092	undirected	NA	NA
CEP295	TRAK2	0.126235851677601	undirected	NA	NA
CEP295	USP1	0.24487659099417	undirected	NA	NA
CEP295	TMED2	0.109972686703458	undirected	NA	NA
CEP295	F5	0.131243107614383	undirected	NA	NA
CEP295	GABPB1-IT1	0.116597595993497	undirected	NA	NA
CEP295	IL7	0.11886301200094	undirected	NA	NA
CEP295	CD3G	0.139288350859523	undirected	NA	NA
CEP295	HIPK3	0.124372212173434	undirected	NA	NA
CEP295	APLP2	0.0881798703002553	undirected	NA	NA
CEP295	SRRM2	0.270020104056596	undirected	NA	NA
CEP295	APLP2	0.074495625468569	undirected	NA	NA
CEP295	ATRX	0.251874833441651	undirected	NA	NA
CEP295	TOP1	0.156566654888932	undirected	NA	NA
CEP295	PPIG	0.199227346418927	undirected	NA	NA
CEP295	UBN1	0.198193707233669	undirected	NA	NA
CEP295	KLHDC10	0.213061691169051	undirected	NA	NA
CEP295	SMC3	0.13175596359516	undirected	NA	NA
CEP295	SMC3	0.132745629812133	undirected	NA	NA
CEP295	SCAF11	0.218327634326229	undirected	NA	NA
CEP295	HIPK3	0.131094000939572	undirected	NA	NA
CEP295	SF1	0.10975853516554	undirected	NA	NA
CEP295	RORA	0.0795795969469072	undirected	NA	NA
CEP295	ATRX	0.174783518349194	undirected	NA	NA
CEP295	RBM25	0.270092518667682	undirected	NA	NA
CEP295	PNISR	0.150985398457507	undirected	NA	NA
CEP295	TCF4	0.105651441276154	undirected	NA	NA
CEP295	DDX39B	0.171875263876959	undirected	NA	NA
CEP295	WASHC4	0.223240078568124	undirected	NA	NA
CEP295	SCAF11	0.263910644852698	undirected	NA	NA
CEP295	214052_x_at	0.0559259951848513	undirected	NA	NA
CEP295	KRAS	0.231378138418121	undirected	NA	NA
CEP295	RPL23	0.0299191535260198	undirected	NA	NA
CEP295	WASHC4	0.13474658621865	undirected	NA	NA
CEP295	216550_x_at	0.12582821004492	undirected	NA	NA
CEP295	216563_at	0.132185977901704	undirected	NA	NA
CEP295	ESF1	0.249432815218851	undirected	NA	NA
CEP295	NAA15	0.155305853140823	undirected	NA	NA
CEP295	ANKRD11	0.184396962811648	undirected	NA	NA
CEP295	KLF13	0.174819626947415	undirected	NA	NA
CEP295	CSPP1	0.215829529971994	undirected	NA	NA
CEP295	CEP290	0.146637088429615	undirected	NA	NA
CEP295	THRAP3	0.255983857489872	undirected	NA	NA
CEP295	TBL1XR1	0.274152358941038	undirected	NA	NA
CEP295	ASH1L	0.122061781655387	undirected	NA	NA
CEP295	NFKBIZ	0.21823396219872	undirected	NA	NA
CEP295	TALAM1	0.25187583612257	undirected	NA	NA
CEP295	MALAT1	0.275482217866155	undirected	NA	NA
CEP295	NUP58	0.133417400427388	undirected	NA	NA
CEP295	MALAT1	0.272445977762507	undirected	NA	NA
CEP295	MALAT1	0.287232760611479	undirected	NA	NA
CEP295	C5orf24	0.147621909622404	undirected	NA	NA
CEP295	MPHOSPH8	0.134902807563621	undirected	NA	NA
CEP295	NEAT1	0.0388093588223271	undirected	NA	NA
CEP295	EBLN3P	0.13109786720738	undirected	NA	NA
CEP295	MALAT1	0.132057848434913	undirected	NA	NA
CEP295	NEAT1	0.0908416957396151	undirected	NA	NA
CEP295	RBM39	0.117455287420044	undirected	NA	NA
